,duplication,SubHOG_after_duplication,subhog_branch_length,tax_level_subhog,member_gene_orth_id,member_gene_ensembl_id,tissues,taxon
868,https://omabrowser.org/oma/hog/information/HOG:0027970.2,https://omabrowser.org/oma/hog/information/HOG:0027970.2a_32523,0.714339709,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSGGOG00000024235,ENSGGOG00000024235,"{'frontal cortex', 'cerebellum', 'prefrontal cortex', 'testis', 'liver', 'adult mammalian kidney', 'heart'}",Gorilla gorilla
869,https://omabrowser.org/oma/hog/information/HOG:0027970.2,https://omabrowser.org/oma/hog/information/HOG:0027970.2a_32523,0.714339709,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000004176,ENSACAG00000004176,"{'hemipenis', 'hindlimb bud', 'embryonic post-anal tail', 'forelimb bud', 'embryo', 'brain', 'skeletal muscle tissue', 'heart', 'lung'}",Anolis carolinensis
870,https://omabrowser.org/oma/hog/information/HOG:0027970.2,https://omabrowser.org/oma/hog/information/HOG:0027970.2a_32523,0.714339709,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSOANG00000007651,ENSOANG00000007651,"{'cerebellum', 'testis', 'female gonad', 'brain', 'adult mammalian kidney', 'heart'}",Ornithorhynchus anatinus
871,https://omabrowser.org/oma/hog/information/HOG:0027970.2,https://omabrowser.org/oma/hog/information/HOG:0027970.2a_32523,0.714339709,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSMODG00000014058,ENSMODG00000014058,"{'endometrium', 'spermatocyte', 'cerebellum', 'blood', 'forelimb bud', 'skeleton of lower jaw', 'uterine wall', 'extraembryonic membrane', 'lung', 'spinal cord', 'spermatid', 'hindlimb bud', 'embryo', 'testis', 'brain', 'heart', 'multi-cellular organism', 'uterus', 'female gonad', 'skeletal muscle tissue', 'kidney', 'adult mammalian kidney', 'liver', 'placenta'}",Monodelphis domestica
872,https://omabrowser.org/oma/hog/information/HOG:0027970.2,https://omabrowser.org/oma/hog/information/HOG:0027970.2a_32523,0.714339709,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSEEUG00000010555,ENSEEUG00000010555,"{'adult mammalian kidney', 'prefrontal cortex', 'liver'}",Erinaceus europaeus
873,https://omabrowser.org/oma/hog/information/HOG:0027970.2,https://omabrowser.org/oma/hog/information/HOG:0027970.2a_32523,0.714339709,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSRNOG00000020839,ENSRNOG00000020839,"{'frontal cortex', 'colon', 'cerebellum', 'jejunum', 'pancreas', 'quadriceps femoris', 'duodenum', 'lung', 'esophagus', 'thymus', 'stomach', 'testis', 'brain', 'heart', 'spleen', 'female gonad', 'skeletal muscle tissue', 'kidney', 'adult mammalian kidney', 'liver', 'ileum'}",Rattus norvegicus
874,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000027245,ENSACAG00000027245,"{'hemipenis', 'hindlimb bud', 'embryonic post-anal tail', 'embryo', 'testis', 'brain', 'forelimb bud'}",Anolis carolinensis
875,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSXETG00000030202,ENSXETG00000030202,"{'mesonephros', 'embryo', 'testis', 'brain', 'liver', 'gastrula', 'heart', 'egg cell'}",Xenopus tropicalis
876,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSXETG00000027157,ENSXETG00000027157,"{'mesonephros', 'embryo', 'testis', 'gastrula', 'brain', 'heart'}",Xenopus tropicalis
877,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSOANG00000006852,ENSOANG00000006852,"{'endometrium', 'cerebellum', 'testis', 'fibroblast', 'brain', 'female gonad', 'liver', 'adult mammalian kidney', 'heart'}",Ornithorhynchus anatinus
878,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSRNOG00000039459,ENSRNOG00000039459,"{'frontal cortex', 'colon', 'cerebellum', 'jejunum', 'pancreas', 'quadriceps femoris', 'duodenum', 'lung', 'esophagus', 'thymus', 'stomach', 'testis', 'brain', 'heart', 'spleen', 'female gonad', 'skeletal muscle tissue', 'kidney', 'adult mammalian kidney', 'liver', 'ileum'}",Rattus norvegicus
879,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSOANG00000008949,ENSOANG00000008949,"{'endometrium', 'cerebellum', 'testis', 'fibroblast', 'brain', 'female gonad', 'liver', 'adult mammalian kidney', 'heart'}",Ornithorhynchus anatinus
880,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSXETG00000032521,ENSXETG00000032521,"{'blastula', 'embryo', 'gastrula', 'brain', 'heart', 'egg cell'}",Xenopus tropicalis
881,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSOANG00000001992,ENSOANG00000001992,"{'endometrium', 'cerebellum', 'testis', 'fibroblast', 'brain', 'female gonad', 'adult mammalian kidney', 'heart'}",Ornithorhynchus anatinus
882,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000027098,ENSACAG00000027098,"{'hemipenis', 'hindlimb bud', 'embryonic post-anal tail', 'forelimb bud', 'embryo', 'testis', 'brain', 'heart'}",Anolis carolinensis
883,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000022519,ENSACAG00000022519,"{'hemipenis', 'hindlimb bud', 'embryonic post-anal tail', 'forelimb bud', 'embryo', 'testis', 'brain', 'skeletal muscle tissue', 'heart', 'lung'}",Anolis carolinensis
884,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSFCAG00000027095,ENSFCAG00000027095,"{'eyeball of camera-type eye', 'prefrontal cortex', 'uterus', 'tip of external ear', 'embryo', 'testis', 'liver', 'embryonic head', 'adult mammalian kidney', 'spleen', 'zone of skin'}",Felis catus
885,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000015633,ENSACAG00000015633,"{'hemipenis', 'hindlimb bud', 'embryonic post-anal tail', 'embryo', 'brain', 'forelimb bud'}",Anolis carolinensis
886,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000025461,ENSACAG00000025461,"{'hemipenis', 'hindlimb bud', 'embryonic post-anal tail', 'embryo', 'testis', 'brain', 'forelimb bud'}",Anolis carolinensis
887,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000015629,ENSACAG00000015629,"{'hindlimb bud', 'embryo', 'embryonic post-anal tail', 'hemipenis'}",Anolis carolinensis
888,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSXETG00000008295,ENSXETG00000008295,"{'gastrula', 'embryo', 'heart', 'brain'}",Xenopus tropicalis
889,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000027406,ENSACAG00000027406,"{'hemipenis', 'hindlimb bud', 'embryonic post-anal tail', 'embryo', 'testis', 'brain', 'forelimb bud'}",Anolis carolinensis
890,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000026891,ENSACAG00000026891,"{'hemipenis', 'hindlimb bud', 'embryonic post-anal tail', 'forelimb bud', 'embryo', 'testis', 'brain', 'skeletal muscle tissue', 'heart', 'lung'}",Anolis carolinensis
891,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000027714,ENSACAG00000027714,"{'hemipenis', 'hindlimb bud', 'embryonic post-anal tail', 'forelimb bud', 'embryo', 'testis', 'brain', 'heart'}",Anolis carolinensis
892,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000012349,ENSACAG00000012349,"{'hemipenis', 'hindlimb bud', 'embryonic post-anal tail', 'forelimb bud', 'embryo', 'testis', 'brain', 'skeletal muscle tissue', 'heart'}",Anolis carolinensis
893,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSRNOG00000039454,ENSRNOG00000039454,"{'frontal cortex', 'colon', 'cerebellum', 'jejunum', 'pancreas', 'quadriceps femoris', 'duodenum', 'lung', 'esophagus', 'thymus', 'stomach', 'testis', 'brain', 'heart', 'spleen', 'female gonad', 'skeletal muscle tissue', 'kidney', 'adult mammalian kidney', 'liver', 'ileum'}",Rattus norvegicus
894,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000027034,ENSACAG00000027034,"{'hemipenis', 'hindlimb bud', 'embryonic post-anal tail', 'embryo', 'testis', 'brain', 'forelimb bud'}",Anolis carolinensis
895,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSXETG00000024522,ENSXETG00000024522,"{'embryo', 'egg cell', 'brain'}",Xenopus tropicalis
896,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000012353,ENSACAG00000012353,"{'hemipenis', 'hindlimb bud', 'embryonic post-anal tail', 'forelimb bud', 'embryo', 'testis', 'brain', 'skeletal muscle tissue', 'heart', 'lung'}",Anolis carolinensis
897,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSBTAG00000037968,ENSBTAG00000037968,"{'spermatid', 'longissimus thoracis muscle', 'gluteal muscle', 'endometrium', 'scapular muscle', 'colon', 'spermatocyte', 'prefrontal cortex', 'conceptus', 'intercostal muscle', 'placenta', 'testis', 'brain', 'skeletal muscle tissue', 'liver', 'adult mammalian kidney', 'heart', 'lung', 'spleen'}",Bos taurus
898,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSXETG00000033036,ENSXETG00000033036,"{'mesonephros', 'embryo', 'testis', 'gastrula', 'brain', 'heart'}",Xenopus tropicalis
899,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000023499,ENSACAG00000023499,"{'hemipenis', 'hindlimb bud', 'embryonic post-anal tail', 'forelimb bud', 'embryo', 'testis', 'brain', 'skeletal muscle tissue', 'heart'}",Anolis carolinensis
900,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000026340,ENSACAG00000026340,"{'hemipenis', 'hindlimb bud', 'embryonic post-anal tail', 'forelimb bud', 'embryo', 'testis', 'brain', 'heart', 'lung'}",Anolis carolinensis
901,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000024944,ENSACAG00000024944,"{'hemipenis', 'hindlimb bud', 'embryonic post-anal tail', 'forelimb bud', 'embryo', 'testis', 'brain', 'skeletal muscle tissue', 'heart', 'lung'}",Anolis carolinensis
902,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000023200,ENSACAG00000023200,"{'hemipenis', 'hindlimb bud', 'embryonic post-anal tail', 'forelimb bud', 'embryo', 'testis', 'brain', 'heart'}",Anolis carolinensis
903,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSRNOG00000039457,ENSRNOG00000039457,"{'frontal cortex', 'colon', 'cerebellum', 'jejunum', 'pancreas', 'quadriceps femoris', 'duodenum', 'lung', 'esophagus', 'thymus', 'stomach', 'testis', 'brain', 'heart', 'spleen', 'female gonad', 'skeletal muscle tissue', 'kidney', 'adult mammalian kidney', 'liver', 'ileum'}",Rattus norvegicus
904,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000028031,ENSACAG00000028031,"{'hemipenis', 'hindlimb bud', 'embryonic post-anal tail', 'embryo', 'testis', 'brain', 'forelimb bud'}",Anolis carolinensis
905,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSXETG00000024520,ENSXETG00000024520,"{'blastula', 'embryo', 'brain'}",Xenopus tropicalis
906,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSXETG00000004170,ENSXETG00000004170,"{'embryo', 'heart', 'brain'}",Xenopus tropicalis
907,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSRNOG00000039455,ENSRNOG00000039455,"{'frontal cortex', 'colon', 'cerebellum', 'jejunum', 'pancreas', 'quadriceps femoris', 'duodenum', 'lung', 'esophagus', 'thymus', 'stomach', 'testis', 'brain', 'heart', 'spleen', 'female gonad', 'skeletal muscle tissue', 'kidney', 'adult mammalian kidney', 'liver', 'ileum'}",Rattus norvegicus
908,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSBTAG00000046103,ENSBTAG00000046103,"{'longissimus thoracis muscle', 'endometrium', 'scapular muscle', 'colon', 'prefrontal cortex', 'conceptus', 'intercostal muscle', 'placenta', 'testis', 'brain', 'skeletal muscle tissue', 'adult mammalian kidney', 'heart', 'lung', 'spleen'}",Bos taurus
909,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000023291,ENSACAG00000023291,"{'hemipenis', 'hindlimb bud', 'embryonic post-anal tail', 'embryo', 'testis', 'brain', 'forelimb bud'}",Anolis carolinensis
910,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSGGOG00000027334,ENSGGOG00000027334,"{'frontal cortex', 'cerebellum', 'prefrontal cortex', 'testis', 'liver', 'adult mammalian kidney', 'heart'}",Gorilla gorilla
911,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000024780,ENSACAG00000024780,"{'dewlap', 'hemipenis', 'hindlimb bud', 'embryonic post-anal tail', 'forelimb bud', 'embryo', 'testis', 'brain', 'skeletal muscle tissue', 'heart'}",Anolis carolinensis
912,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000024549,ENSACAG00000024549,"{'hemipenis', 'hindlimb bud', 'embryonic post-anal tail', 'forelimb bud', 'embryo', 'testis', 'brain', 'skeletal muscle tissue', 'heart'}",Anolis carolinensis
913,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSECAG00000003633,ENSECAG00000003633,"{'endometrium', 'cerebellum', 'brainstem', 'prefrontal cortex', 'blood', 'muscle tissue', 'chorionic villus', 'articular cartilage of joint', 'synovial membrane of synovial joint', 'epithelium of bronchus', 'trophoblast', 'spinal cord', 'bone marrow', 'embryo', 'testis', 'gluteus medius', 'triceps brachii', 'oviduct epithelium', 'multi-cellular organism', 'liver', 'adult mammalian kidney', 'zone of skin'}",Equus caballus
914,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSBTAG00000017349,ENSBTAG00000017349,"{'spermatid', 'longissimus thoracis muscle', 'gluteal muscle', 'endometrium', 'scapular muscle', 'colon', 'spermatocyte', 'prefrontal cortex', 'conceptus', 'intercostal muscle', 'placenta', 'testis', 'brain', 'skeletal muscle tissue', 'liver', 'adult mammalian kidney', 'heart', 'lung', 'spleen'}",Bos taurus
915,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSCPOG00000023199,ENSCPOG00000023199,"{'frontal cortex', 'uterine cervix', 'liver', 'brain', 'adult mammalian kidney'}",Cavia porcellus
916,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSXETG00000034084,ENSXETG00000034084,"{'mesonephros', 'embryo', 'testis', 'gastrula', 'brain', 'heart'}",Xenopus tropicalis
917,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000024282,ENSACAG00000024282,"{'hemipenis', 'hindlimb bud', 'embryonic post-anal tail', 'forelimb bud', 'embryo', 'testis', 'brain', 'heart'}",Anolis carolinensis
918,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000025046,ENSACAG00000025046,"{'hemipenis', 'hindlimb bud', 'embryonic post-anal tail', 'forelimb bud', 'embryo', 'testis', 'brain', 'skeletal muscle tissue', 'heart'}",Anolis carolinensis
919,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000026732,ENSACAG00000026732,"{'hemipenis', 'hindlimb bud', 'embryonic post-anal tail', 'forelimb bud', 'embryo', 'testis', 'brain', 'heart'}",Anolis carolinensis
920,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000022990,ENSACAG00000022990,"{'hemipenis', 'hindlimb bud', 'embryonic post-anal tail', 'forelimb bud', 'embryo', 'testis', 'brain', 'heart'}",Anolis carolinensis
921,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000024149,ENSACAG00000024149,"{'hemipenis', 'hindlimb bud', 'embryonic post-anal tail', 'forelimb bud', 'embryo', 'testis', 'brain', 'heart'}",Anolis carolinensis
922,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSRNOG00000042264,ENSRNOG00000042264,"{'esophagus', 'frontal cortex', 'pancreas', 'colon', 'ileum', 'cerebellum', 'kidney', 'stomach', 'thymus', 'testis', 'quadriceps femoris', 'brain', 'skeletal muscle tissue', 'liver', 'adult mammalian kidney', 'duodenum', 'heart', 'lung', 'spleen', 'jejunum'}",Rattus norvegicus
923,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSOANG00000007224,ENSOANG00000007224,"{'endometrium', 'cerebellum', 'testis', 'fibroblast', 'brain', 'female gonad', 'adult mammalian kidney', 'heart'}",Ornithorhynchus anatinus
924,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSCPOG00000001687,ENSCPOG00000001687,"{'frontal cortex', 'uterine cervix', 'liver', 'brain', 'adult mammalian kidney'}",Cavia porcellus
925,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSCAFG00000031886,ENSCAFG00000031886,"{'nose', 'frontal cortex', 'colon', 'hypothalamus', 'cerebellum', 'prefrontal cortex', 'adipose tissue', 'head', 'adrenal gland', 'olfactory bulb', 'mitral valve', 'jejunum', 'heart left ventricle', 'urinary bladder', 'pancreas', 'occipital cortex', 'metanephros cortex', 'lymph node', 'kidney', 'smooth muscle tissue', 'adrenal cortex', 'cartilage tissue', 'lung', 'spinal cord', 'cerebral cortex', 'bone marrow', 'pituitary gland', 'mucosa of urinary bladder', 'hair follicle', 'heart right ventricle', 'stomach', 'saliva-secreting gland', 'keratinocyte', 'testis', 'small intestine', 'brain', 'left cardiac atrium', 'thyroid gland', 'heart', 'spleen', 'retina', 'right cardiac atrium', 'female gonad', 'skeletal muscle tissue', 'liver', 'adult mammalian kidney', 'placenta', 'renal medulla', 'zone of skin', 'mammary gland'}",Canis lupus familiaris
926,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2c_32523,2.114338941,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSRNOG00000027220,ENSRNOG00000027220,"{'frontal cortex', 'colon', 'cerebellum', 'jejunum', 'pancreas', 'quadriceps femoris', 'duodenum', 'lung', 'esophagus', 'thymus', 'stomach', 'testis', 'brain', 'heart', 'spleen', 'female gonad', 'skeletal muscle tissue', 'kidney', 'adult mammalian kidney', 'liver', 'ileum'}",Rattus norvegicus
927,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2b_32523,2.319526462,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSXETG00000024519,ENSXETG00000024519,"{'mesonephros', 'embryo', 'testis', 'brain', 'skeletal muscle tissue', 'liver', 'gastrula', 'heart', 'egg cell'}",Xenopus tropicalis
928,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2b_32523,2.319526462,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSXETG00000034010,ENSXETG00000034010,{'brain'},Xenopus tropicalis
929,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2b_32523,2.319526462,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSEEUG00000008871,ENSEEUG00000008871,"{'adult mammalian kidney', 'prefrontal cortex', 'liver'}",Erinaceus europaeus
930,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2b_32523,2.319526462,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSFCAG00000006902,ENSFCAG00000006902,"{'eyeball of camera-type eye', 'prefrontal cortex', 'embryo', 'embryonic head', 'adult mammalian kidney'}",Felis catus
931,https://omabrowser.org/oma/hog/information/HOG:0024403.2,https://omabrowser.org/oma/hog/information/HOG:0024403.2b_32523,2.319526462,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000012271,ENSACAG00000012271,"{'dewlap', 'hemipenis', 'hindlimb bud', 'kidney', 'embryonic post-anal tail', 'forelimb bud', 'embryo', 'testis', 'female gonad', 'brain', 'skeletal muscle tissue', 'liver', 'adrenal gland', 'heart', 'lung'}",Anolis carolinensis
932,https://omabrowser.org/oma/hog/information/HOG:0031235.2,https://omabrowser.org/oma/hog/information/HOG:0031235.2b_32524,5.337980464,Amniota,http://omabrowser.org/ontology/oma#GENE_ENSRNOG00000042367,ENSRNOG00000042367,"{'esophagus', 'pancreas', 'colon', 'ileum', 'thymus', 'stomach', 'quadriceps femoris', 'female gonad', 'liver', 'kidney', 'duodenum', 'heart', 'lung', 'spleen', 'jejunum'}",Rattus norvegicus
933,https://omabrowser.org/oma/hog/information/HOG:0031235.2,https://omabrowser.org/oma/hog/information/HOG:0031235.2b_32524,5.337980464,Amniota,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000010244,ENSACAG00000010244,{'dewlap'},Anolis carolinensis
